,age,fnlwgt,education,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,Scored Labels,Scored Probabilities
241,46,163352,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,36,<=50K,<=50K,0.3076796858985561
242,53,68898,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.4203982431898744
243,22,349368,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,<=50K,0.11613930569489692
244,37,284582,Masters,14,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,>50K,0.7900878471488102
245,36,184659,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.20881553275111212
246,36,89622,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,80,>50K,<=50K,0.2470417985066458
247,47,21906,Masters,14,Never-married,Not-in-family,White,Female,0,0,25,<=50K,<=50K,0.05040887828246659
248,40,155767,HS-grad,9,Separated,Unmarried,White,Male,0,0,40,<=50K,<=50K,0.039043341684311575
249,33,126223,HS-grad,9,Separated,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.0085303735644899
250,26,131777,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,2002,40,<=50K,<=50K,0.07965887846558206
251,47,39530,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,4,<=50K,<=50K,0.009092348460211935
252,57,220262,Assoc-acdm,12,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.07463618798381057
253,29,225024,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.029621360397020405
254,28,70034,7th-8th,4,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.005322311483244977
255,56,60166,1st-4th,2,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,0,0,65,<=50K,<=50K,0.0354165238485907
256,22,243923,HS-grad,9,Married-civ-spouse,Other-relative,White,Male,0,0,80,<=50K,<=50K,0.04653971555189161
257,53,287317,HS-grad,9,Divorced,Unmarried,Black,Male,0,0,32,<=50K,<=50K,0.03402226176837499
258,56,31782,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.17046520957158212
259,17,48703,11th,7,Never-married,Own-child,White,Female,0,0,30,<=50K,<=50K,8.614205248555806e-05
260,18,186909,HS-grad,9,Never-married,Other-relative,White,Female,1055,0,30,<=50K,<=50K,5.120189083098016e-05
261,59,50929,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,<=50K,0.40025673610510093
262,24,224954,Some-college,10,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.007183055717919684
263,34,29235,Assoc-acdm,12,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.03217123205505016
264,17,186890,10th,6,Married-civ-spouse,Own-child,White,Female,0,0,30,<=50K,<=50K,0.00039261091080148403
265,54,141663,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.38408647715958677
266,44,85604,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,>50K,<=50K,0.06497677781829601
267,46,166809,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.02858957367156301
268,20,231286,Some-college,10,Never-married,Not-in-family,Black,Male,0,0,15,<=50K,<=50K,0.00034091342150503685
269,25,476334,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,<=50K,0.13970927132590993
270,29,115064,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.022749143675484182
271,22,174975,Assoc-voc,11,Never-married,Own-child,White,Female,0,0,36,<=50K,<=50K,0.0013859954414510193
272,21,152246,Some-college,10,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,<=50K,0.001988681895956207
273,59,163047,Some-college,10,Divorced,Not-in-family,White,Female,0,0,38,<=50K,<=50K,0.05890480245839819
274,29,250967,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,1887,48,>50K,>50K,0.9096359366079941
275,22,303822,10th,6,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0021318001257734642
276,41,83411,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.24055628633719817
277,37,175232,Masters,14,Divorced,Unmarried,White,Male,0,0,60,>50K,<=50K,0.42215620993690506
278,17,239947,11th,7,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0007223308208766863
279,18,101795,10th,6,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0007015524575907752
280,24,267706,Some-college,10,Never-married,Own-child,White,Female,0,0,45,<=50K,<=50K,0.007500350685621868
281,39,103456,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,>50K,0.6810549901715002
282,48,34845,HS-grad,9,Divorced,Other-relative,White,Male,0,0,40,<=50K,<=50K,0.05303364402412346
283,29,102345,Some-college,10,Never-married,Not-in-family,White,Male,0,0,52,<=50K,<=50K,0.058243624961446576
284,24,72143,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,20,<=50K,<=50K,0.0033841289018655884
285,25,114838,Prof-school,15,Never-married,Not-in-family,White,Female,0,0,8,<=50K,<=50K,0.02629025475752965
286,21,170108,Some-college,10,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.002984984702365756
287,58,298643,HS-grad,9,Divorced,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.02303537927068594
288,45,43434,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.0920380056944812
289,46,165953,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,>50K,0.7635171922041469
290,34,238912,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.19970927453028983
291,35,253860,HS-grad,9,Divorced,Unmarried,White,Female,0,0,20,<=50K,<=50K,0.004998270855973916
292,59,202682,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.35007191414271865
293,43,117037,11th,7,Married-civ-spouse,Husband,White,Male,0,2042,40,<=50K,<=50K,0.026559446025156655
294,49,122066,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,>50K,0.8187981291070303
295,19,57067,HS-grad,9,Never-married,Other-relative,White,Male,0,0,45,<=50K,<=50K,0.001473487185134316
296,31,226883,HS-grad,9,Divorced,Own-child,White,Male,0,0,75,<=50K,<=50K,0.06119142301402013
297,61,179761,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.35007191414271865
298,46,273629,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.7345343032293605
299,29,376302,Assoc-voc,11,Married-civ-spouse,Wife,White,Female,0,0,35,>50K,<=50K,0.3914838884389386
300,45,209912,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,>50K,0.6188559913876693
301,22,184756,Some-college,10,Never-married,Own-child,White,Female,0,0,30,<=50K,<=50K,0.0004883657223533704
302,29,110226,Masters,14,Never-married,Not-in-family,White,Male,0,0,65,<=50K,<=50K,0.24276686184514368
303,25,76144,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.03355821986930235
304,52,229983,Prof-school,15,Married-civ-spouse,Wife,White,Female,3103,0,30,>50K,>50K,0.9662070114540544
305,42,96321,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,<=50K,0.4507597560016045
306,60,143932,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.35007191414271865
307,22,42004,Some-college,10,Never-married,Own-child,White,Male,0,0,30,<=50K,<=50K,0.0004659145256528072
308,22,103277,Assoc-acdm,12,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0004410589970277003
309,46,44706,Bachelors,13,Divorced,Unmarried,White,Female,0,0,50,>50K,<=50K,0.18745913802127157
310,51,148431,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3667988457260745
311,65,176796,Doctorate,16,Widowed,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.29590996817328674
312,31,160594,Assoc-acdm,12,Never-married,Own-child,White,Male,0,0,3,<=50K,<=50K,0.003916544613543306
313,60,95490,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,<=50K,0.380694825780199
314,47,188386,Masters,14,Separated,Not-in-family,White,Male,0,0,38,<=50K,<=50K,0.2417506318555155
315,51,99064,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,5013,0,40,<=50K,<=50K,0.1774109490815054
316,23,185452,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,35,<=50K,<=50K,0.003548154929739551
317,60,116707,11th,7,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.0432573978233302
318,33,168981,Masters,14,Divorced,Own-child,White,Female,14084,0,50,>50K,>50K,0.9845059167373466
319,25,135845,Some-college,10,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.006816277137635995
320,40,221172,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,>50K,0.563180278001036
321,43,222971,5th-6th,3,Never-married,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.008011012682933817
322,35,253006,Some-college,10,Married-civ-spouse,Husband,White,Male,7688,0,38,>50K,>50K,0.9880314141873244
323,44,184099,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.3511381590137747
324,22,195532,Some-college,10,Never-married,Other-relative,White,Female,0,0,43,<=50K,<=50K,0.0033147627225154092
325,32,255885,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,43,>50K,>50K,0.5972984971251692
326,50,89534,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.33951062870868687
327,55,199067,11th,7,Married-civ-spouse,Husband,White,Male,0,0,32,<=50K,<=50K,0.10659646416924352
328,42,175935,HS-grad,9,Divorced,Not-in-family,White,Male,0,1980,46,<=50K,<=50K,0.011826225473817604
329,56,52953,Doctorate,16,Divorced,Not-in-family,White,Female,0,1669,38,<=50K,<=50K,0.08099332897475238
330,38,174242,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.4025645742981681
331,38,374524,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6692313288181057
332,21,116788,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0028379065534978143
333,43,302041,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,40,<=50K,<=50K,0.024035257090621442
334,33,312055,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.13089722580378096
335,41,169995,Some-college,10,Divorced,Not-in-family,White,Male,0,0,20,<=50K,<=50K,0.0269732208765025
336,37,52465,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.03228915741992507
337,52,374883,Assoc-voc,11,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.2528811198123523
338,24,168997,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.08836156298378207
339,37,115289,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3545190970641456
340,27,212506,Some-college,10,Divorced,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.00926549593549642
341,35,226789,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,75,<=50K,>50K,0.725150555489606
342,20,171398,10th,6,Never-married,Not-in-family,Other,Male,0,0,40,<=50K,<=50K,0.0008676908821415946
343,48,164423,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.02858957367156301
344,36,135162,HS-grad,9,Never-married,Own-child,White,Male,0,0,45,<=50K,<=50K,0.04505103030904792
345,28,263614,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.4362801423930966
346,34,430554,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,>50K,0.5081788931680906
347,17,183784,10th,6,Never-married,Own-child,White,Male,0,0,15,<=50K,<=50K,0.0001704870619219682
348,55,223613,1st-4th,2,Divorced,Unmarried,White,Female,0,0,30,<=50K,<=50K,0.004731943290025495
349,35,140854,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2025256835855154
350,20,146879,HS-grad,9,Never-married,Not-in-family,White,Male,0,2001,40,<=50K,<=50K,0.00012681410824175307
351,34,198265,Some-college,10,Married-civ-spouse,Husband,White,Male,3103,0,40,>50K,>50K,0.8370180623371143
352,30,124020,HS-grad,9,Married-spouse-absent,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.028737992743248845
353,38,107125,Some-college,10,Never-married,Not-in-family,White,Male,0,0,60,<=50K,<=50K,0.10525192077852039
354,21,115895,Some-college,10,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0003678575208608335
355,35,32126,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.05460153547044635
356,23,140414,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.030190722753289212
357,52,152234,HS-grad,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,99999,0,40,>50K,>50K,0.997535691201595
358,23,245302,Some-college,10,Divorced,Own-child,Black,Female,0,0,40,<=50K,<=50K,0.0012503964389006896
359,24,67586,Assoc-voc,11,Married-civ-spouse,Wife,Black,Female,0,0,35,<=50K,<=50K,0.07201683311702062
360,22,202871,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,44,<=50K,<=50K,0.06511997739171489
361,22,213902,5th-6th,3,Never-married,Other-relative,White,Female,0,0,40,<=50K,<=50K,0.019109319305303147
362,67,166187,HS-grad,9,Widowed,Unmarried,White,Male,0,0,38,>50K,<=50K,0.05427775930709236
363,22,194031,Some-college,10,Never-married,Own-child,White,Female,0,0,15,<=50K,<=50K,0.0004883657223533704
364,57,34297,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.11017327361944489
365,19,439779,Some-college,10,Never-married,Own-child,White,Male,0,0,15,<=50K,<=50K,0.0002778442552149154
366,40,137225,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6971153290762104
367,35,238802,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.31025658108392296
368,52,125796,Masters,14,Married-civ-spouse,Wife,Black,Female,0,1848,40,>50K,>50K,0.9692878471472899
369,39,202950,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,45,<=50K,<=50K,0.3356911008994911
370,25,32275,Some-college,10,Married-civ-spouse,Wife,Other,Female,0,0,40,<=50K,<=50K,0.20152137525714875
371,40,75363,Some-college,10,Separated,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.022551393323416217
372,42,212206,Masters,14,Married-civ-spouse,Wife,White,Female,0,1887,48,>50K,>50K,0.9893661886215701
373,25,165315,HS-grad,9,Divorced,Unmarried,White,Female,0,0,37,<=50K,<=50K,0.006271746892663621
374,32,226267,5th-6th,3,Married-spouse-absent,Other-relative,White,Male,0,0,40,<=50K,<=50K,0.014904021824505316
375,41,443508,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,48,>50K,>50K,0.739227512035313
376,18,180039,12th,8,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.00020545006478772044
377,28,149324,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,7,<=50K,<=50K,0.0822845223769118
378,22,317019,Some-college,10,Never-married,Not-in-family,White,Female,0,0,30,<=50K,<=50K,0.0009752079434131322
379,45,106517,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.03608627623373959
380,19,423863,Some-college,10,Never-married,Own-child,White,Female,0,0,35,<=50K,<=50K,0.00032615294400191935
381,49,224393,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,>50K,0.7761934703133873
382,76,120796,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.05659968726725897
383,41,150755,Doctorate,16,Married-civ-spouse,Husband,White,Male,15024,0,50,>50K,>50K,0.9989588917713627
384,19,693066,12th,8,Never-married,Own-child,White,Female,0,0,15,<=50K,<=50K,0.00019528217047431638
385,40,116632,Bachelors,13,Divorced,Own-child,White,Male,0,0,80,<=50K,<=50K,0.23752923502020726
386,27,125442,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.22613356319260083
387,59,178660,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.5228963549449949
388,47,51835,Prof-school,15,Married-civ-spouse,Wife,White,Female,0,1902,60,>50K,>50K,0.9759170636569213
389,80,107762,HS-grad,9,Widowed,Not-in-family,White,Male,0,0,24,<=50K,<=50K,0.030103734701094488
390,35,180686,HS-grad,9,Married-civ-spouse,Husband,White,Male,3137,0,40,<=50K,<=50K,0.03191923353443755
391,47,170846,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,>50K,0.5921895556615461
392,30,167990,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,>50K,0.7318721314814249
393,38,202683,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.049050814421918
394,52,270142,Assoc-voc,11,Separated,Unmarried,Black,Female,0,0,60,<=50K,<=50K,0.14261984725348842
395,32,163530,HS-grad,9,Divorced,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,<=50K,<=50K,0.008865230563976163
396,47,32509,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.0296303758167874
397,20,220115,HS-grad,9,Never-married,Own-child,White,Male,0,0,12,<=50K,<=50K,0.00019817586053214408
398,19,35507,Some-college,10,Never-married,Own-child,White,Female,0,0,45,<=50K,<=50K,0.0005578215926123693
399,29,490332,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,<=50K,0.3088581238065802
400,41,169104,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,>50K,0.5405863453828303
401,21,32950,Some-college,10,Never-married,Unmarried,White,Male,0,0,40,<=50K,<=50K,0.0037403038923151397
402,51,141388,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,<=50K,0.4636848341432143
403,37,137314,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,<=50K,0.34991977965542814
404,27,269354,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,<=50K,0.07536248112439939
405,37,113750,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.5898476103168449
406,45,190115,Assoc-acdm,12,Divorced,Unmarried,White,Male,0,0,40,<=50K,<=50K,0.10187648684687947
407,20,24008,Some-college,10,Never-married,Not-in-family,White,Male,0,0,24,<=50K,<=50K,0.0012596540034330386
408,41,185616,HS-grad,9,Never-married,Not-in-family,White,Female,0,1980,40,<=50K,<=50K,0.003024541012184889
409,35,112512,HS-grad,9,Widowed,Own-child,White,Female,0,0,40,<=50K,<=50K,0.03571902938194577
410,51,99185,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,>50K,0.7106412298611184
411,34,101510,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,50,>50K,<=50K,0.20251045882201935
412,39,115289,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.4075023607916752
413,20,43587,HS-grad,9,Married-spouse-absent,Not-in-family,White,Female,0,0,35,<=50K,<=50K,0.00029965167095271684
414,49,195612,Some-college,10,Married-civ-spouse,Husband,White,Male,7298,0,40,>50K,>50K,0.9892777838715455
415,20,188612,Some-college,10,Never-married,Own-child,White,Female,0,0,38,<=50K,<=50K,0.0005304726069320169
416,44,259479,HS-grad,9,Divorced,Unmarried,White,Male,0,0,50,<=50K,<=50K,0.11085644143070897
417,37,168475,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.24317871809888833
418,41,97632,Some-college,10,Divorced,Not-in-family,Asian-Pac-Islander,Female,0,0,32,<=50K,<=50K,0.018724800993848136
419,44,171424,Some-college,10,Divorced,Not-in-family,White,Male,0,2205,35,<=50K,<=50K,0.03898479585488955
420,44,182616,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.545794617058709
421,63,131519,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.031969015274923226
422,23,189072,Bachelors,13,Never-married,Not-in-family,Black,Female,0,0,45,<=50K,<=50K,0.013018812369449326
423,31,182237,10th,6,Separated,Unmarried,White,Male,0,0,40,<=50K,<=50K,0.016396095146432383
424,38,174717,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,>50K,0.7425263247787227
425,40,379919,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.47777717820372617
426,46,459189,Some-college,10,Married-civ-spouse,Husband,White,Male,0,1902,50,>50K,>50K,0.9775453953717259
427,29,140863,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.22907437072923287
428,29,183854,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,25,<=50K,<=50K,0.004491602172832098
429,19,125938,12th,8,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0014181388051989331
430,32,111746,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2838652989752537
431,52,286342,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,38,<=50K,<=50K,0.04345205591390007
432,46,428405,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.720350691901988
433,32,213887,Some-college,10,Divorced,Unmarried,White,Male,0,0,45,<=50K,<=50K,0.09191946055305551
434,49,178749,Masters,14,Married-spouse-absent,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.1396633262440964
435,24,177287,12th,8,Never-married,Own-child,White,Female,0,0,38,<=50K,<=50K,0.0035027785472196513
436,36,108997,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.012660934889978583
437,37,125167,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,>50K,0.5134993688036299
438,34,243867,11th,7,Separated,Not-in-family,Black,Male,0,0,40,<=50K,<=50K,0.011374065551129773
